"id","title","authors"
"map05200","Apoptosis and colorectal cancer.","Watson AJ."
"map05200","An overview of apoptosis and the prevention of colorectal cancer.","Watson AJ."
"map05200","TGF-beta and colorectal carcinogenesis.","Roman C, Saha D, Beauchamp R."
"map05200","TGF-beta signaling in colon cancer cells.","Li F, Cao Y, Townsend CM Jr, Ko TC."
"map05200","DNA mismatch repair and cancer.","Peltomaki P."
"map05200","Role of the dependence receptor DCC in colorectal cancer pathogenesis.","Mehlen P, Fearon ER."
"map05200","Netrin-1 and its receptors in tumorigenesis.","Arakawa H."
"map05200","Blocking oncogenic Ras signaling for cancer therapy.","Adjei AA."
"map05200","Murine models of colorectal cancer: studying the role of oncogenic K-ras.","Janssen KP."
"map05200","The adenomatous polyposis coli (APC) tumor suppressor.","Polakis P."
"map05200","The Wnt connection to tumorigenesis.","Behrens J, Lustig B."
"map05200","The role of the Wnt signalling pathway in colorectal tumorigenesis.","Behrens J."
"map05200","Cadherins and catenins: role in signal transduction and tumor progression.","Behrens J."
"map05200","The significance of unstable chromosomes in colorectal cancer.","Rajagopalan H, Nowak MA, Vogelstein B, Lengauer C."
"map05200","Hereditary colorectal cancer.","Lynch HT, de la Chapelle A."
"map05200","Colorectal cancer: genetics of development and metastasis.","Takayama T, Miyanishi K, Hayashi T, Sato Y, Niitsu Y."
"map05200","Hereditary non-polyposis colorectal cancer: an updated review.","Anwar S, Hall C, White J, Deakin M, Farrell W, Elder JB."
"map05200","Microsatellite instability in colorectal cancer.","Soreide K, Janssen EA, Soiland H, Korner H, Baak JP."
"map05200","Genomic instability and colon cancer.","Grady WM."
"map05200","The hallmarks of cancer.","Hanahan D, Weinberg RA"
"map05200","The biology of cancer","Weinberg RA."
"ko05165","The evolving field of human papillomavirus receptor research: a review of binding and entry.","Raff AB, Woodham AW, Raff LM, Skeate JG, Yan L, Da Silva DM, Schelhaas M, Kast WM"
"ko05165","NFX1 interacts with mSin3A/histone deacetylase to repress hTERT transcription in keratinocytes.","Xu M, Luo W, Elzi DJ, Grandori C, Galloway DA"
"ko05165","Human papillomavirus 16 E6 oncoprotein interferences with insulin signaling pathway by binding to tuberin.","Lu Z, Hu X, Li Y, Zheng L, Zhou Y, Jiang H, Ning T, Basang Z, Zhang C, Ke Y"
"ko05165","Modulation of type M2 pyruvate kinase activity by the human papillomavirus type 16 E7 oncoprotein.","Zwerschke W, Mazurek S, Massimi P, Banks L, Eigenbrodt E, Jansen-Durr P"
"ko05165","Tumor proteomics by multivariate analysis on individual pathway data for characterization of vulvar cancer phenotypes.","Sandberg A, Lindell G, Kallstrom BN, Branca RM, Danielsson KG, Dahlberg M, Larson B, Forshed J, Lehtio J"
"ko05165","Inactivation of interferon regulatory factor-1 tumor suppressor protein by HPV E7 oncoprotein. Implication for the E7-mediated immune evasion mechanism in cervical carcinogenesis.","Park JS, Kim EJ, Kwon HJ, Hwang ES, Namkoong SE, Um SJ"
"ko05165","Control of interferon signaling in human papillomavirus infection.","Koromilas AE, Li S, Matlashewski G"
"ko05165","Human papillomavirus in head and neck cancer: its role in pathogenesis and clinical implications.","Chung CH, Gillison ML"
"ko05165","Breaking the DNA damage response to improve cervical cancer treatment.","Wieringa HW, van der Zee AG, de Vries EG, van Vugt MA"
"ko05165","Oxidative stress and HPV carcinogenesis.","De Marco F"
"ko05165","The E5 proteins.","DiMaio D, Petti LM"
"ko05165","Human papillomavirus-16 E5 protein: oncogenic role and therapeutic value.","Ganguly N"
"ko05165","Mechanisms of cell transformation by papillomavirus E5 proteins.","DiMaio D, Mattoon D"
"ko05165","Papillomavirus E5: the smallest oncoprotein with many functions.","Venuti A, Paolini F, Nasir L, Corteggio A, Roperto S, Campo MS, Borzacchiello G"
"ko05165","The role of the PI3K/Akt/mTOR signalling pathway in human cancers induced by infection with human papillomaviruses.","Zhang L, Wu J, Ling MT, Zhao L, Zhao KN"
"ko05165","Modulation of apoptosis by human papillomavirus (HPV) oncoproteins.","Garnett TO, Duerksen-Hughes PJ"
"ko05165","Cell intrinsic &amp; extrinsic factors in cervical carcinogenesis.","Jayshree RS, Sreenivas A, Tessy M, Krishna S"
"ko05165","Human papillomaviruses, cervical cancer and cell polarity.","Thomas M, Narayan N, Pim D, Tomaic V, Massimi P, Nagasaka K, Kranjec C, Gammoh N, Banks L"
"ko05165","Human tumour viruses and the deregulation of cell polarity in cancer.","Banks L, Pim D, Thomas M"
"ko05165","PDZ domains: the building blocks regulating tumorigenesis.","Subbaiah VK, Kranjec C, Thomas M, Banks L"
"ko05165","The Human Papillomavirus E6 PDZ Binding Motif: From Life Cycle to Malignancy.","Ganti K, Broniarczyk J, Manoubi W, Massimi P, Mittal S, Pim D, Szalmas A, Thatte J, Thomas M, Tomaic V, Banks L"
"ko05165","Viral Interactions with PDZ Domain-Containing Proteins-An Oncogenic Trait?","James CD, Roberts S"
"ko05165","In silico mechanistic analysis of IRF3 inactivation and high-risk HPV E6 species-dependent drug response.","Shah M, Anwar MA, Park S, Jafri SS, Choi S"
"ko05165","Regulation of the Wnt/beta-Catenin Signaling Pathway by Human Papillomavirus E6 and E7 Oncoproteins.","Bello JO, Nieva LO, Paredes AC, Gonzalez AM, Zavaleta LR, Lizano M"
"ko05165","The human papillomavirus family and its role in carcinogenesis.","Tommasino M"
"ko05165","The role of human papilloma virus in the molecular biology of cervical carcinogenesis.","Motoyama S, Ladines-Llave CA, Luis Villanueva S, Maruo T"
"ko05165","Human papillomaviruses and cell signaling.","McCance DJ"
"ko05165","Aberrant cell cycle regulation in cervical carcinoma.","Kim YT, Zhao M"
"ko05165","Papillomaviruses causing cancer: evasion from host-cell control in early events in carcinogenesis.","zur Hausen H"
"ko05165","The molecular biology of cervical cancer.","Wolf JK, Ramirez PT."
"ko05165","Basic mechanisms of high-risk human papillomavirus-induced carcinogenesis: roles of E6 and E7 proteins.","Narisawa-Saito M, Kiyono T"
"ko05165","Molecular mechanisms of cervical carcinogenesis by high-risk human papillomaviruses: novel functions of E6 and E7 oncoproteins.","Yugawa T, Kiyono T"
"ko05165","Human papillomavirus proteins as prospective therapeutic targets.","Pang CL, Thierry F"
"ko05165","Molecular mechanisms of human papillomavirus-induced carcinogenesis.","Lehoux M, D'Abramo CM, Archambault J"
"ko05165","High-risk human papillomavirus targets crossroads in immune signaling.","Tummers B, Burg SH"
"ko05165","Signaling pathways in HPV-associated cancers and therapeutic implications.","Chen J"
"ko05165","Human papillomavirus oncoproteins: pathways to transformation.","Moody CA, Laimins LA"
"map05165","The evolving field of human papillomavirus receptor research: a review of binding and entry.","Raff AB, Woodham AW, Raff LM, Skeate JG, Yan L, Da Silva DM, Schelhaas M, Kast WM"
"map05165","NFX1 interacts with mSin3A/histone deacetylase to repress hTERT transcription in keratinocytes.","Xu M, Luo W, Elzi DJ, Grandori C, Galloway DA"
"map05165","Human papillomavirus 16 E6 oncoprotein interferences with insulin signaling pathway by binding to tuberin.","Lu Z, Hu X, Li Y, Zheng L, Zhou Y, Jiang H, Ning T, Basang Z, Zhang C, Ke Y"
"map05165","Modulation of type M2 pyruvate kinase activity by the human papillomavirus type 16 E7 oncoprotein.","Zwerschke W, Mazurek S, Massimi P, Banks L, Eigenbrodt E, Jansen-Durr P"
"map05165","Tumor proteomics by multivariate analysis on individual pathway data for characterization of vulvar cancer phenotypes.","Sandberg A, Lindell G, Kallstrom BN, Branca RM, Danielsson KG, Dahlberg M, Larson B, Forshed J, Lehtio J"
"map05165","Inactivation of interferon regulatory factor-1 tumor suppressor protein by HPV E7 oncoprotein. Implication for the E7-mediated immune evasion mechanism in cervical carcinogenesis.","Park JS, Kim EJ, Kwon HJ, Hwang ES, Namkoong SE, Um SJ"
"map05165","Control of interferon signaling in human papillomavirus infection.","Koromilas AE, Li S, Matlashewski G"
"map05165","Human papillomavirus in head and neck cancer: its role in pathogenesis and clinical implications.","Chung CH, Gillison ML"
"map05165","Breaking the DNA damage response to improve cervical cancer treatment.","Wieringa HW, van der Zee AG, de Vries EG, van Vugt MA"
"map05165","Oxidative stress and HPV carcinogenesis.","De Marco F"
"map05165","The E5 proteins.","DiMaio D, Petti LM"
"map05165","Human papillomavirus-16 E5 protein: oncogenic role and therapeutic value.","Ganguly N"
"map05165","Mechanisms of cell transformation by papillomavirus E5 proteins.","DiMaio D, Mattoon D"
"map05165","Papillomavirus E5: the smallest oncoprotein with many functions.","Venuti A, Paolini F, Nasir L, Corteggio A, Roperto S, Campo MS, Borzacchiello G"
"map05165","The role of the PI3K/Akt/mTOR signalling pathway in human cancers induced by infection with human papillomaviruses.","Zhang L, Wu J, Ling MT, Zhao L, Zhao KN"
"map05165","Modulation of apoptosis by human papillomavirus (HPV) oncoproteins.","Garnett TO, Duerksen-Hughes PJ"
"map05165","Cell intrinsic &amp; extrinsic factors in cervical carcinogenesis.","Jayshree RS, Sreenivas A, Tessy M, Krishna S"
"map05165","Human papillomaviruses, cervical cancer and cell polarity.","Thomas M, Narayan N, Pim D, Tomaic V, Massimi P, Nagasaka K, Kranjec C, Gammoh N, Banks L"
"map05165","Human tumour viruses and the deregulation of cell polarity in cancer.","Banks L, Pim D, Thomas M"
"map05165","PDZ domains: the building blocks regulating tumorigenesis.","Subbaiah VK, Kranjec C, Thomas M, Banks L"
"map05165","The Human Papillomavirus E6 PDZ Binding Motif: From Life Cycle to Malignancy.","Ganti K, Broniarczyk J, Manoubi W, Massimi P, Mittal S, Pim D, Szalmas A, Thatte J, Thomas M, Tomaic V, Banks L"
"map05165","Viral Interactions with PDZ Domain-Containing Proteins-An Oncogenic Trait?","James CD, Roberts S"
"map05165","In silico mechanistic analysis of IRF3 inactivation and high-risk HPV E6 species-dependent drug response.","Shah M, Anwar MA, Park S, Jafri SS, Choi S"
"map05165","Regulation of the Wnt/beta-Catenin Signaling Pathway by Human Papillomavirus E6 and E7 Oncoproteins.","Bello JO, Nieva LO, Paredes AC, Gonzalez AM, Zavaleta LR, Lizano M"
"map05165","The human papillomavirus family and its role in carcinogenesis.","Tommasino M"
"map05165","The role of human papilloma virus in the molecular biology of cervical carcinogenesis.","Motoyama S, Ladines-Llave CA, Luis Villanueva S, Maruo T"
"map05165","Human papillomaviruses and cell signaling.","McCance DJ"
"map05165","Aberrant cell cycle regulation in cervical carcinoma.","Kim YT, Zhao M"
"map05165","Papillomaviruses causing cancer: evasion from host-cell control in early events in carcinogenesis.","zur Hausen H"
"map05165","The molecular biology of cervical cancer.","Wolf JK, Ramirez PT."
"map05165","Basic mechanisms of high-risk human papillomavirus-induced carcinogenesis: roles of E6 and E7 proteins.","Narisawa-Saito M, Kiyono T"
"map05165","Molecular mechanisms of cervical carcinogenesis by high-risk human papillomaviruses: novel functions of E6 and E7 oncoproteins.","Yugawa T, Kiyono T"
"map05165","Human papillomavirus proteins as prospective therapeutic targets.","Pang CL, Thierry F"
"map05165","Molecular mechanisms of human papillomavirus-induced carcinogenesis.","Lehoux M, D'Abramo CM, Archambault J"
"map05165","High-risk human papillomavirus targets crossroads in immune signaling.","Tummers B, Burg SH"
"map05165","Signaling pathways in HPV-associated cancers and therapeutic implications.","Chen J"
"map05165","Human papillomavirus oncoproteins: pathways to transformation.","Moody CA, Laimins LA"
"ko05146","The role of lipopeptidophosphoglycan in the immune response to Entamoeba histolytica.","Wong-Baeza I, Alcantara-Hernandez M, Mancilla-Herrera I, Ramirez-Saldivar I, Arriaga-Pizano L, Ferat-Osorio E, Lopez-Macias C, Isibasi A"
"ko05146","Microbes and microbial toxins: paradigms for microbial-mucosal interactions. VI. Entamoeba histolytica: parasite-host interactions.","Stanley SL Jr, Reed SL"
"ko05146","Extracellular matrix-induced signaling in Entamoeba histolytica: its role in invasiveness.","Meza I"
"ko05146","The cytoskeleton of Entamoeba histolytica: structure, function, and regulation by signaling pathways.","Meza I, Talamas-Rohana P, Vargas MA"
"ko05146","The immunopathogenesis of Entamoeba histolytica.","Mortimer L, Chadee K"
"ko05146","Crosstalk at the initial encounter: interplay between host defense and ameba survival strategies.","Guo X, Houpt E, Petri WA Jr"
"ko05146","Pathogenesis of amebiasis.","Petri WA Jr"
"ko05146","New insights into Entamoeba histolytica pathogenesis.","Baxt LA, Singh U"
"ko05146","The bittersweet interface of parasite and host: lectin-carbohydrate interactions during human invasion by the parasite Entamoeba histolytica.","Petri WA Jr, Haque R, Mann BJ"
"ko05146","Entamoeba histolytica: an update.","Stauffer W, Ravdin JI"
"ko05146","Amoebiasis.","Stanley SL Jr"
"ko05146","The role of the secretory immune response in the infection by Entamoeba histolytica.","Carrero JC, Cervantes-Rebolledo C, Aguilar-Diaz H, Diaz-Gallardo MY, Laclette JP, Morales-Montor J"
"ko05146","Recent discoveries in the pathogenesis and immune response toward Entamoeba histolytica.","Lejeune M, Rybicka JM, Chadee K"
"ko05146","The pathogenicity of Entamoeba histolytica is related to the capacity of evading innate immunity.","Campos-Rodriguezp R, Jarillo-Luna A"
"ko05146","Parasite and host contributions to the pathogenesis of amebic colitis.","Huston CD"
"ko05146","Host-pathogen interaction in amebiasis and progress in vaccine development.","Huston CD, Petri WA Jr"
"ko05146","Pathogenesis of intestinal amebiasis: from molecules to disease.","Espinosa-Cantellano M, Martinez-Palomo A"
"ko05146","Pathophysiology of amoebiasis.","Stanley SL"
"map05146","The role of lipopeptidophosphoglycan in the immune response to Entamoeba histolytica.","Wong-Baeza I, Alcantara-Hernandez M, Mancilla-Herrera I, Ramirez-Saldivar I, Arriaga-Pizano L, Ferat-Osorio E, Lopez-Macias C, Isibasi A"
"map05146","Microbes and microbial toxins: paradigms for microbial-mucosal interactions. VI. Entamoeba histolytica: parasite-host interactions.","Stanley SL Jr, Reed SL"
"map05146","Extracellular matrix-induced signaling in Entamoeba histolytica: its role in invasiveness.","Meza I"
"map05146","The cytoskeleton of Entamoeba histolytica: structure, function, and regulation by signaling pathways.","Meza I, Talamas-Rohana P, Vargas MA"
"map05146","The immunopathogenesis of Entamoeba histolytica.","Mortimer L, Chadee K"
"map05146","Crosstalk at the initial encounter: interplay between host defense and ameba survival strategies.","Guo X, Houpt E, Petri WA Jr"
"map05146","Pathogenesis of amebiasis.","Petri WA Jr"
"map05146","New insights into Entamoeba histolytica pathogenesis.","Baxt LA, Singh U"
"map05146","The bittersweet interface of parasite and host: lectin-carbohydrate interactions during human invasion by the parasite Entamoeba histolytica.","Petri WA Jr, Haque R, Mann BJ"
"map05146","Entamoeba histolytica: an update.","Stauffer W, Ravdin JI"
"map05146","Amoebiasis.","Stanley SL Jr"
"map05146","The role of the secretory immune response in the infection by Entamoeba histolytica.","Carrero JC, Cervantes-Rebolledo C, Aguilar-Diaz H, Diaz-Gallardo MY, Laclette JP, Morales-Montor J"
"map05146","Recent discoveries in the pathogenesis and immune response toward Entamoeba histolytica.","Lejeune M, Rybicka JM, Chadee K"
"map05146","The pathogenicity of Entamoeba histolytica is related to the capacity of evading innate immunity.","Campos-Rodriguezp R, Jarillo-Luna A"
"map05146","Parasite and host contributions to the pathogenesis of amebic colitis.","Huston CD"
