"","id","title","authors"
"2105","ko04510","The mechanism of action of the tumour suppressor gene PTEN.","Hlobilkova A, Knillova J, Bartek J, Lukas J, Kolar Z."
"2106","ko04510","Paxillin and focal adhesion signalling.","Turner CE."
"2107","ko04510","Regulation of E-cadherin expression and beta-catenin/Tcf transcriptional activity by the integrin-linked kinase.","Oloumi A, McPhee T, Dedhar S."
"2108","ko04510","The protein kinase B/Akt signalling pathway in human malignancy.","Nicholson KM, Anderson NG."
"2109","ko04510","The PI3K-PDK1 connection: more than just a road to PKB.","Vanhaesebroeck B, Alessi DR."
"2110","ko04510","Rho GTPases: signaling, migration, and invasion.","Schmitz AA, Govek EE, Bottner B, Van Aelst L."
"2111","ko04510","Rho and Rac take center stage.","Burridge K, Wennerberg K."
"2112","ko04510","Multiple connections link FAK to cell motility and invasion.","Schlaepfer DD, Mitra SK."
"2113","ko04510","Interactions between growth factor receptors and adhesion molecules: breaking the rules.","Comoglio PM, Boccaccio C, Trusolino L."
"2114","ko04510","Focal adhesion kinase: in command and control of cell motility.","Mitra SK, Hanson DA, Schlaepfer DD."
"2115","ko04510","Focal adhesion kinase: the first ten years.","Parsons JT."
"2116","ko04510","Get a ligand, get a life: integrins, signaling and cell survival.","Stupack DG, Cheresh DA."
"2117","ko04510","Focal adhesions: structure and dynamics.","Petit V, Thiery JP."
"2118","ko04510","Integrin signalling during tumour progression.","Guo W, Giancotti FG."
"2119","ko04510","Fibronectin, integrins, and growth control.","Danen EH, Yamada KM."
"2120","ko04510","Mitogenic signal transduction by integrin- and growth factor receptor-mediated pathways.","Lee JW, Juliano R."
"2121","ko04510","Integrins: structure and signaling.","Berman AE, Kozlova NI, Morozevich GE."
"2122","map04510","The mechanism of action of the tumour suppressor gene PTEN.","Hlobilkova A, Knillova J, Bartek J, Lukas J, Kolar Z."
"2123","map04510","Paxillin and focal adhesion signalling.","Turner CE."
"2124","map04510","Regulation of E-cadherin expression and beta-catenin/Tcf transcriptional activity by the integrin-linked kinase.","Oloumi A, McPhee T, Dedhar S."
"2125","map04510","The protein kinase B/Akt signalling pathway in human malignancy.","Nicholson KM, Anderson NG."
"2126","map04510","The PI3K-PDK1 connection: more than just a road to PKB.","Vanhaesebroeck B, Alessi DR."
"2127","map04510","Rho GTPases: signaling, migration, and invasion.","Schmitz AA, Govek EE, Bottner B, Van Aelst L."
"2128","map04510","Rho and Rac take center stage.","Burridge K, Wennerberg K."
"2129","map04510","Multiple connections link FAK to cell motility and invasion.","Schlaepfer DD, Mitra SK."
"2130","map04510","Interactions between growth factor receptors and adhesion molecules: breaking the rules.","Comoglio PM, Boccaccio C, Trusolino L."
"2131","map04510","Focal adhesion kinase: in command and control of cell motility.","Mitra SK, Hanson DA, Schlaepfer DD."
"2132","map04510","Focal adhesion kinase: the first ten years.","Parsons JT."
"2133","map04510","Get a ligand, get a life: integrins, signaling and cell survival.","Stupack DG, Cheresh DA."
"2134","map04510","Focal adhesions: structure and dynamics.","Petit V, Thiery JP."
"2135","map04510","Integrin signalling during tumour progression.","Guo W, Giancotti FG."
"2136","map04510","Fibronectin, integrins, and growth control.","Danen EH, Yamada KM."
"2137","map04510","Mitogenic signal transduction by integrin- and growth factor receptor-mediated pathways.","Lee JW, Juliano R."
"2138","map04510","Integrins: structure and signaling.","Berman AE, Kozlova NI, Morozevich GE."
"2139","ko04010","Cytokines and chemokines: At the crossroads of cell signalling and inflammatory disease.","Turner MD, Nedjai B, Hurst T, Pennington DJ"
"2140","ko04010","Cell type-specific function of TAK1 in innate immune signaling.","Ajibade AA, Wang HY, Wang RF"
"2141","ko04010","Targeting innate immunity protein kinase signalling in inflammation.","Gaestel M, Kotlyarov A, Kracht M"
"2142","ko04010","Signaling in innate immunity and inflammation.","Newton K, Dixit VM"
"2143","ko04010","Tumor necrosis factor.","Chu WM"
"2144","ko04010","The neurotrophin family of neurotrophic factors: an overview.","Skaper SD"
"2145","ko04010","Cell signaling by receptor tyrosine kinases.","Lemmon MA, Schlessinger J"
"2146","ko04010","Silica induces nuclear factor-kappaB activation through TAK1 and NIK in Rat2 cell line.","Cho H, Lee J, Kwak NJ, Lee KH, Rha S, Kim YH, Cho YY, Yang KH, Kim K, Lim Y."
"2147","ko04010","The role of mitogen-activated protein kinase pathways in Alzheimer's disease.","Zhu X, Lee HG, Raina AK, Perry G, Smith MA."
"2148","ko04010","Transcriptional regulation by the MAP kinase signaling cascades.","Yang SH, Sharrocks AD, Whitmarsh AJ."
"2149","ko04010","Neuronal p38 MAPK signalling: an emerging regulator of cell fate and function in the nervous system.","Takeda K, Ichijo H"
"2150","ko04010","Signalling for survival and death in neurones: the role of stress-activated kinases, JNK and p38.","Harper SJ, LoGrasso P."
"2151","ko04010","Trk receptors: roles in neuronal signal transduction.","Huang EJ, Reichardt LF."
"2152","ko04010","MAPK pathways in radiation responses.","Dent P, Yacoub A, Fisher PB, Hagan MP, Grant S."
"2153","ko04010","Docking interactions in the mitogen-activated protein kinase cascades.","Tanoue T, Nishida E."
"2154","ko04010","MAP kinases.","Chen Z, Gibson TB, Robinson F, Silvestro L, Pearson G, Xu B, Wright A, Vanderbilt C, Cobb MH."
"2155","map04010","Cytokines and chemokines: At the crossroads of cell signalling and inflammatory disease.","Turner MD, Nedjai B, Hurst T, Pennington DJ"
"2156","map04010","Cell type-specific function of TAK1 in innate immune signaling.","Ajibade AA, Wang HY, Wang RF"
"2157","map04010","Targeting innate immunity protein kinase signalling in inflammation.","Gaestel M, Kotlyarov A, Kracht M"
"2158","map04010","Signaling in innate immunity and inflammation.","Newton K, Dixit VM"
"2159","map04010","Tumor necrosis factor.","Chu WM"
"2160","map04010","The neurotrophin family of neurotrophic factors: an overview.","Skaper SD"
"2161","map04010","Cell signaling by receptor tyrosine kinases.","Lemmon MA, Schlessinger J"
"2162","map04010","Silica induces nuclear factor-kappaB activation through TAK1 and NIK in Rat2 cell line.","Cho H, Lee J, Kwak NJ, Lee KH, Rha S, Kim YH, Cho YY, Yang KH, Kim K, Lim Y."
"2163","map04010","The role of mitogen-activated protein kinase pathways in Alzheimer's disease.","Zhu X, Lee HG, Raina AK, Perry G, Smith MA."
"2164","map04010","Transcriptional regulation by the MAP kinase signaling cascades.","Yang SH, Sharrocks AD, Whitmarsh AJ."
"2165","map04010","Neuronal p38 MAPK signalling: an emerging regulator of cell fate and function in the nervous system.","Takeda K, Ichijo H"
"2166","map04010","Signalling for survival and death in neurones: the role of stress-activated kinases, JNK and p38.","Harper SJ, LoGrasso P."
"2167","map04010","Trk receptors: roles in neuronal signal transduction.","Huang EJ, Reichardt LF."
"2168","map04010","MAPK pathways in radiation responses.","Dent P, Yacoub A, Fisher PB, Hagan MP, Grant S."
"2169","map04010","Docking interactions in the mitogen-activated protein kinase cascades.","Tanoue T, Nishida E."
"2170","map04010","MAP kinases.","Chen Z, Gibson TB, Robinson F, Silvestro L, Pearson G, Xu B, Wright A, Vanderbilt C, Cobb MH."
"2171","ko00250","Intestinal mucosal amino acid catabolism.","Wu G"
"2172","ko00250","[Cellular Functions and Metabolic Maps] (In Japanese)","Nishizuka Y, Seyama Y, Ikai A, Ishimura Y, Kawaguchi A (eds)."
"2173","map00250","Intestinal mucosal amino acid catabolism.","Wu G"
"2174","map00250","[Cellular Functions and Metabolic Maps] (In Japanese)","Nishizuka Y, Seyama Y, Ikai A, Ishimura Y, Kawaguchi A (eds)."
"2175","ko05202","Recent advances in p53 research and cancer treatment.","Suzuki K, Matsubara H"
"2176","ko05202","Mutations in the p53 Tumor Suppressor Gene: Important Milestones at the Various Steps of Tumorigenesis.","Rivlin N, Brosh R, Oren M, Rotter V"
"2177","ko05202","Expression of MET in alveolar soft part sarcoma.","Jun HJ, Lee J, Lim do H, Park JO, Ahn G, Seo SW, Sung KS, Lim do H, Yoo KH, Choi YL"
"2178","ko05202","The SYT-SSX fusion protein down-regulates the cell proliferation regulator COM1 in t(x;18) synovial sarcoma.","Ishida M, Miyamoto M, Naitoh S, Tatsuda D, Hasegawa T, Nemoto T, Yokozeki H, Nishioka K, Matsukage A, Ohki M, Ohta T"
"2179","ko05202","Identification of target genes regulated by PAX3 and PAX3-FKHR in embryogenesis and alveolar rhabdomyosarcoma.","Barber TD, Barber MC, Tomescu O, Barr FG, Ruben S, Friedman TB"
"2180","ko05202","PAX3-FOXO1 fusion gene in rhabdomyosarcoma.","Linardic CM"
"2181","ko05202","Kinome profiling of myxoid liposarcoma reveals NF-kappaB-pathway kinase activity and casein kinase II inhibition as a potential treatment option.","Willems SM, Schrage YM, Bruijn IH, Szuhai K, Hogendoorn PC, Bovee JV"
"2182","ko05202","The myxoid liposarcoma FUS-DDIT3 fusion oncoprotein deregulates NF-kappaB target genes by interaction with NFKBIZ.","Goransson M, Andersson MK, Forni C, Stahlberg A, Andersson C, Olofsson A, Mantovani R, Aman P"
"2183","ko05202","Myxoid liposarcoma FUS-DDIT3 fusion oncogene induces C/EBP beta-mediated interleukin 6 expression.","Goransson M, Elias E, Stahlberg A, Olofsson A, Andersson C, Aman P"
"2184","ko05202","Fusion of the EWS-related gene TAF2N to TEC in extraskeletal myxoid chondrosarcoma.","Sjogren H, Meis-Kindblom J, Kindblom LG, Aman P, Stenman G"
"2185","ko05202","The hTAF II 68-TEC fusion protein functions as a strong transcriptional activator.","Kim S, Lee HJ, Jun HJ, Kim J"
"2186","ko05202","The EWSR1/NR4A3 fusion protein of extraskeletal myxoid chondrosarcoma activates the PPARG nuclear receptor gene.","Filion C, Motoi T, Olshen AB, Lae M, Emnett RJ, Gutmann DH, Perry A, Ladanyi M, Labelle Y"
"2187","ko05202","The EWS-WT1 gene fusion in desmoplastic small round cell tumor.","Gerald WL, Haber DA"
"2188","ko05202","Identification of target genes for EWS/ATF-1 chimeric transcription factor.","Jishage M, Fujino T, Yamazaki Y, Kuroda H, Nakamura T"
"2189","ko05202","Advances in Ewing's sarcoma research: where are we now and what lies ahead?","Ordonez JL, Osuna D, Herrero D, de Alava E, Madoz-Gurpide J"
"2190","ko05202","Ewing Sarcoma, an enigmatic malignancy of likely progenitor cell origin, driven by transcription factor oncogenic fusions.","Jedlicka P"
"2191","ko05202","The Biology of Ewing sarcoma.","Riggi N, Stamenkovic I."
"2192","ko05202","IGF1 is a common target gene of Ewing's sarcoma fusion proteins in mesenchymal progenitor cells.","Cironi L, Riggi N, Provero P, Wolf N, Suva ML, Suva D, Kindler V, Stamenkovic I"
"2193","ko05202","Upregulation of Id2, an oncogenic helix-loop-helix protein, is mediated by the chimeric EWS/ets protein in Ewing sarcoma.","Fukuma M, Okita H, Hata J, Umezawa A"
"2194","ko05202","Fusion oncogenes in tumor development.","Aman P"
"2195","ko05202","In search of tumor suppressing functions of menin.","Yang Y, Hua X"
"2196","ko05202","Unusual clinical and pathological presentation of a neuroendocrine tumor in a patient with multiple endocrine neoplasia type 1.","Sakurai A, Murakami A, Sano K, Uchino S, Fukushima Y"
"2197","ko05202","Menin, histone h3 methyltransferases, and regulation of cell proliferation: current knowledge and perspective.","Wu X, Hua X"
"2198","ko05202","Mechanisms of disease: multiple endocrine neoplasia type 1-relation to chromatin modifications and transcription regulation.","Dreijerink KM, Hoppener JW, Timmers HM, Lips CJ"
"2199","ko05202","A SP1/MIZ1/MYCN repression complex recruits HDAC1 at the TRKA and p75NTR promoters and affects neuroblastoma malignancy by inhibiting the cell response to NGF.","Iraci N, Diolaiti D, Papa A, Porro A, Valli E, Gherardi S, Herold S, Eilers M, Bernardoni R, Della Valle G, Perini G"
"2200","ko05202","N-MYC regulates focal adhesion kinase expression in human neuroblastoma.","Beierle EA, Trujillo A, Nagaram A, Kurenova EV, Finch R, Ma X, Vella J, Cance WG, Golubovskaya VM"
"2201","ko05202","p53 is a direct transcriptional target of MYCN in neuroblastoma.","Chen L, Iraci N, Gherardi S, Gamble LD, Wood KM, Perini G, Lunec J, Tweddle DA"
"2202","ko05202","Bmi1 is a MYCN target gene that regulates tumorigenesis through repression of KIF1Bbeta and TSLC1 in neuroblastoma.","Ochiai H, Takenobu H, Nakagawa A, Yamaguchi Y, Kimura M, Ohira M, Okimoto Y, Fujimura Y, Koseki H, Kohno Y, Nakagawara A, Kamijo T"
"2203","ko05202","The p53 regulatory gene MDM2 is a direct transcriptional target of MYCN in neuroblastoma.","Slack A, Chen Z, Tonelli R, Pule M, Hunt L, Pession A, Shohet JM"
"2204","ko05202","MYCN oncoprotein targets and their therapeutic potential.","Bell E, Chen L, Liu T, Marshall GM, Lunec J, Tweddle DA"
"2205","ko05202","The MYCN oncogene and differentiation in neuroblastoma.","Westermark UK, Wilhelm M, Frenzel A, Henriksson MA"
"2206","ko05202","Characterization of TMPRSS2:ETV5 and SLC45A3:ETV5 gene fusions in prostate cancer.","Helgeson BE, Tomlins SA, Shah N, Laxman B, Cao Q, Prensner JR, Cao X, Singla N, Montie JE, Varambally S, Mehra R, Chinnaiyan AM"
"2207","ko05202","ETV1 is a novel androgen receptor-regulated gene that mediates prostate cancer cell invasion.","Cai C, Hsieh CL, Omwancha J, Zheng Z, Chen SY, Baert JL, Shemshedini L"
"2208","ko05202","TMPRSS2/ERG promotes epithelial to mesenchymal transition through the ZEB1/ZEB2 axis in a prostate cancer model.","Leshem O, Madar S, Kogan-Sakin I, Kamer I, Goldstein I, Brosh R, Cohen Y, Jacob-Hirsch J, Ehrlich M, Ben-Sasson S, Goldfinger N, Loewenthal R, Gazit E, Rotter V, Berger R"
"2209","ko05202","An integrated network of androgen receptor, polycomb, and TMPRSS2-ERG gene fusions in prostate cancer progression.","Yu J, Yu J, Mani RS, Cao Q, Brenner CJ, Cao X, Wang X, Wu L, Li J, Hu M, Gong Y, Cheng H, Laxman B, Vellaichamy A, Shankar S, Li Y, Dhanasekaran SM, Morey R, Barrette T, Lonigro RJ, Tomlins SA, Varambally S, Qin ZS, Chinnaiyan AM"
"2210","ko05202","Recurrent gene fusions in prostate cancer.","Kumar-Sinha C, Tomlins SA, Chinnaiyan AM"
"2211","ko05202","The renal cell carcinoma-associated oncogenic fusion protein PRCCTFE3 provokes p21 WAF1/CIP1-mediated cell cycle delay.","Medendorp K, van Groningen JJ, Vreede L, Hetterschijt L, Brugmans L, van den Hurk WH, van Kessel AG"
"2212","ko05202","The paired box-8/peroxisome proliferator-activated receptor-gamma oncogene in thyroid tumorigenesis.","Reddi HV, McIver B, Grebe SK, Eberhardt NL"
"2213","ko05202","Translocations in epithelial cancers.","Brenner JC, Chinnaiyan AM"
"2214","ko05202","Oncogenic gene fusions in epithelial carcinomas.","Prensner JR, Chinnaiyan AM"
"2215","ko05202","The t(9;14)(p13;q32) translocation in B-cell non-Hodgkin's lymphoma.","Ohno H, Ueda C, Akasaka T"
"2216","ko05202","Chromosomal rearrangement of the PAX-5 locus in lymphoplasmacytic lymphoma with t(9;14)(p13;q32).","Iida S, Rao PH, Ueda R, Chaganti RS, Dalla-Favera R"
"2217","ko05202","MMSET deregulation affects cell cycle progression and adhesion regulons in t(4;14) myeloma plasma cells.","Brito JL, Walker B, Jenner M, Dickens NJ, Brown NJ, Ross FM, Avramidou A, Irving JA, Gonzalez D, Davies FE, Morgan GJ"
"2218","ko05202","The MMSET histone methyl transferase switches global histone methylation and alters gene expression in t(4;14) multiple myeloma cells.","Martinez-Garcia E, Popovic R, Min DJ, Sweet SM, Thomas PM, Zamdborg L, Heffner A, Will C, Lamy L, Staudt LM, Levens DL, Kelleher NL, Licht JD"
